45.033564	64.481580	14.632292
52.031489	60.206399	8.240978
58.145819	54.755113	-4.576175
61.742782	43.974580	-25.574698
52.886202	50.524503	-32.408706
50.652638	35.617699	-50.652638
32.272296	36.698820	-63.337947
18.074385	20.135800	-75.285232
5.883148	27.882889	-74.752479
-0.000000	27.002751	-75.305056
